1.0,2.7342109251536435e-06,8.060242088475242e-05,5.609187214615182e-05,7.142748672505478e-05,3.4591473971918044e-05,9.15501758332319e-06,0.00011582338053461603,0.0001307010129319207,0.00011582338053461603,0.00011582338053461603,0.0001307010129319207,2.716462001314066e-05,7.142748672505478e-05,4.9706961765222037e-05,2.716462001314066e-05,0.00011582338053461603,0.0001307010129319207,0.00011582338053461603,3.4591473971918044e-05,1.4845336634004735e-05,0.0001307010129319207,0.0001307010129319207,0.00010263926175885192,0.0001307010129319207,0.0001307010129319207,4.9706961765222037e-05,4.404884261112618e-05,0.0001307010129319207,0.0001307010129319207,0.0001307010129319207,0.0001307010129319207,0.00016643489527005324,0.00010263926175885192,2.716462001314066e-05,2.1332325446940462e-05,8.060242088475242e-05,9.09558847771119e-05,0.00011582338053461603,0.0001307010129319207
2.7342109251536435e-06,1.0,0.007955936829486416,0.005536600347035396,0.007050316430148517,0.00341438357233591,0.0009036545151652524,0.011432454370428115,0.012900964896861511,0.011432454370428115,0.011432454370428115,0.012900964896861511,0.0026813090531184456,0.007050316430148517,0.004906371836588526,0.0026813090531184456,0.011432454370428115,0.012900964896861511,0.011432454370428115,0.00341438357233591,0.0014653227431155817,0.012900964896861511,0.012900964896861511,0.010131103679207526,0.012900964896861511,0.012900964896861511,0.004906371836588526,0.004347881929342944,0.012900964896861511,0.012900964896861511,0.012900964896861511,0.012900964896861511,0.016428110948231055,0.010131103679207526,0.002105627000019911,0.002105627000019911,0.007955936829486416,0.008977885100888325,0.011432454370428115,0.012900964896861511
8.060242088475242e-05,0.007955936829486416,1.0,0.16321469106021363,0.20783786907061064,0.10065338384380085,0.02663903537788099,0.33701990231759177,0.38031045552120873,0.33701990231759177,0.33701990231759177,0.38031045552120873,0.07904291466080127,0.20783786907061064,0.14463604257874935,0.07904291466080127,0.33701990231759177,0.38031045552120873,0.33701990231759177,0.10065338384380085,0.04319657981981229,0.38031045552120873,0.38031045552120873,0.2986570916187312,0.38031045552120873,0.38031045552120873,0.14463604257874935,0.1281721925701166,0.38031045552120873,0.38031045552120873,0.38031045552120873,0.38031045552120873,0.4842879899312527,0.2986570916187312,0.062072253504863235,0.062072253504863235,0.23453485719165315,0.2646611009046732,0.33701990231759177,0.38031045552120873
5.609187214615182e-05,0.005536600347035396,0.16321469106021363,1.0,0.1841797860542053,0.0891960583741592,0.02360672700566249,0.2986570916187312,0.33701990231759177,0.2986570916187312,0.2986570916187312,0.33701990231759177,0.0700454983320736,0.1841797860542053,0.1281721925701166,0.0700454983320736,0.2986570916187312,0.33701990231759177,0.2986570916187312,0.0891960583741592,0.03006084688037338,0.33701990231759177,0.33701990231759177,0.2646611009046732,0.33701990231759177,0.33701990231759177,0.16321469106021363,0.11358241455815915,0.33701990231759177,0.33701990231759177,0.33701990231759177,0.33701990231759177,0.33701990231759177,0.2646611009046732,0.05500659923790914,0.05500659923790914,0.20783786907061064,0.23453485719165315,0.2986570916187312,0.33701990231759177
7.142748672505478e-05,0.007050316430148517,0.20783786907061064,0.1841797860542053,1.0,0.11358241455815915,0.03006084688037338,0.38031045552120873,0.42916172482434317,0.38031045552120873,0.38031045552120873,0.42916172482434317,0.0891960583741592,0.23453485719165315,0.16321469106021363,0.0891960583741592,0.38031045552120873,0.42916172482434317,0.38031045552120873,0.11358241455815915,0.03827953425938698,0.42916172482434317,0.42916172482434317,0.33701990231759177,0.42916172482434317,0.42916172482434317,0.16321469106021363,0.14463604257874935,0.42916172482434317,0.42916172482434317,0.42916172482434317,0.42916172482434317,0.42916172482434317,0.33701990231759177,0.0700454983320736,0.0700454983320736,0.2646611009046732,0.2986570916187312,0.38031045552120873,0.42916172482434317
3.4591473971918044e-05,0.00341438357233591,0.10065338384380085,0.0891960583741592,0.11358241455815915,1.0,0.014558107111327184,0.1841797860542053,0.20783786907061064,0.1841797860542053,0.1841797860542053,0.20783786907061064,0.04319657981981229,0.11358241455815915,0.1281721925701166,0.04319657981981229,0.1841797860542053,0.20783786907061064,0.23453485719165315,0.0700454983320736,0.018538318701983053,0.20783786907061064,0.20783786907061064,0.16321469106021363,0.20783786907061064,0.20783786907061064,0.07904291466080127,0.0700454983320736,0.20783786907061064,0.20783786907061064,0.20783786907061064,0.20783786907061064,0.20783786907061064,0.16321469106021363,0.03392219359097282,0.03392219359097282,0.1281721925701166,0.14463604257874935,0.1841797860542053,0.20783786907061064
9.15501758332319e-06,0.0009036545151652524,0.02663903537788099,0.02360672700566249,0.03006084688037338,0.014558107111327184,1.0,0.04874522494149315,0.05500659923790914,0.04874522494149315,0.04874522494149315,0.05500659923790914,0.011432454370428115,0.03006084688037338,0.02663903537788099,0.011432454370428115,0.062072253504863235,0.05500659923790914,0.04874522494149315,0.014558107111327184,0.006247782358074711,0.05500659923790914,0.0700454983320736,0.04319657981981229,0.05500659923790914,0.05500659923790914,0.020919584812841778,0.018538318701983053,0.05500659923790914,0.05500659923790914,0.05500659923790914,0.05500659923790914,0.05500659923790914,0.04319657981981229,0.008977885100888325,0.008977885100888325,0.03392219359097282,0.03827953425938698,0.04874522494149315,0.05500659923790914
0.00011582338053461603,0.011432454370428115,0.33701990231759177,0.2986570916187312,0.38031045552120873,0.1841797860542053,0.04874522494149315,1.0,0.6959080326675736,0.6166931615651408,0.6166931615651408,0.6959080326675736,0.14463604257874935,0.38031045552120873,0.2646611009046732,0.14463604257874935,0.6166931615651408,0.6959080326675736,0.6166931615651408,0.1841797860542053,0.062072253504863235,0.6959080326675736,0.6959080326675736,0.5464952805091103,0.6959080326675736,0.6959080326675736,0.2646611009046732,0.23453485719165315,0.6959080326675736,0.6959080326675736,0.6959080326675736,0.6959080326675736,0.6959080326675736,0.5464952805091103,0.11358241455815915,0.11358241455815915,0.42916172482434317,0.4842879899312527,0.6166931615651408,0.6959080326675736
0.0001307010129319207,0.012900964896861511,0.38031045552120873,0.33701990231759177,0.42916172482434317,0.20783786907061064,0.05500659923790914,0.6959080326675736,1.0,0.6959080326675736,0.6959080326675736,0.7852981354652134,0.16321469106021363,0.42916172482434317,0.2986570916187312,0.16321469106021363,0.6959080326675736,0.7852981354652134,0.6959080326675736,0.20783786907061064,0.0700454983320736,0.7852981354652134,0.7852981354652134,0.6166931615651408,0.7852981354652134,0.7852981354652134,0.2986570916187312,0.2646611009046732,0.7852981354652134,0.7852981354652134,0.7852981354652134,0.7852981354652134,0.7852981354652134,0.6166931615651408,0.1281721925701166,0.1281721925701166,0.4842879899312527,0.5464952805091103,0.6959080326675736,0.7852981354652134
0.00011582338053461603,0.011432454370428115,0.33701990231759177,0.2986570916187312,0.38031045552120873,0.1841797860542053,0.04874522494149315,0.6166931615651408,0.6959080326675736,1.0,0.6166931615651408,0.6959080326675736,0.14463604257874935,0.38031045552120873,0.2646611009046732,0.14463604257874935,0.6166931615651408,0.6959080326675736,0.6166931615651408,0.1841797860542053,0.062072253504863235,0.6959080326675736,0.6959080326675736,0.5464952805091103,0.6959080326675736,0.6959080326675736,0.2646611009046732,0.23453485719165315,0.6959080326675736,0.6959080326675736,0.6959080326675736,0.6959080326675736,0.6959080326675736,0.5464952805091103,0.11358241455815915,0.11358241455815915,0.42916172482434317,0.4842879899312527,0.6166931615651408,0.6959080326675736
